space_id,dataset_id,subject_id,freq,data_time,series_tag,open,high,low,close,volume,quote_volume
crypto_market,spot_kline_1h,DOGE-USDT,1H,2026-07-15T10:00:00Z,venue:binance,0.07369,0.07388,0.07362,0.07379,16276959.0,1200657.33399
crypto_market,spot_kline_1h,DOGE-USDT,1H,2026-07-15T11:00:00Z,venue:binance,0.07378,0.07387,0.07356,0.07386,16582891.0,1222466.35205
crypto_market,spot_kline_1h,DOGE-USDT,1H,2026-07-15T12:00:00Z,venue:binance,0.07385,0.07477,0.07366,0.07469,34111668.0,2531975.70699
crypto_market,spot_kline_1h,DOGE-USDT,1H,2026-07-15T13:00:00Z,venue:binance,0.07469,0.07525,0.07429,0.07455,42465603.0,3179374.12425
crypto_market,spot_kline_1h,DOGE-USDT,1H,2026-07-15T14:00:00Z,venue:binance,0.07456,0.07518,0.07449,0.0749,31313555.0,2343387.49754
crypto_market,spot_kline_1h,DOGE-USDT,1H,2026-07-15T15:00:00Z,venue:binance,0.07491,0.07501,0.07432,0.07462,23315017.0,1740642.33323
crypto_market,spot_kline_1h,DOGE-USDT,1H,2026-07-15T16:00:00Z,venue:binance,0.07463,0.07468,0.07336,0.07394,36349373.0,2685412.09947
crypto_market,spot_kline_1h,DOGE-USDT,1H,2026-07-15T17:00:00Z,venue:binance,0.07395,0.07439,0.07381,0.07425,21500934.0,1592975.24688
crypto_market,spot_kline_1h,DOGE-USDT,1H,2026-07-15T18:00:00Z,venue:binance,0.07424,0.0748,0.07396,0.07405,16755846.0,1246563.92732
crypto_market,spot_kline_1h,DOGE-USDT,1H,2026-07-15T19:00:00Z,venue:binance,0.07406,0.07418,0.07367,0.07382,8942339.0,660650.78289
crypto_market,spot_kline_1h,DOGE-USDT,1H,2026-07-15T20:00:00Z,venue:binance,0.07383,0.07415,0.07376,0.07403,7892598.0,583817.50112
crypto_market,spot_kline_1h,DOGE-USDT,1H,2026-07-15T21:00:00Z,venue:binance,0.07402,0.07419,0.07393,0.07404,5945451.0,440431.36547
crypto_market,spot_kline_1h,DOGE-USDT,1H,2026-07-15T22:00:00Z,venue:binance,0.07404,0.07425,0.07392,0.07404,6735800.0,499157.64848
crypto_market,spot_kline_1h,DOGE-USDT,1H,2026-07-15T23:00:00Z,venue:binance,0.07405,0.07419,0.07397,0.07409,4662869.0,345451.7195
crypto_market,spot_kline_1h,DOT-USDT,1H,2026-07-15T00:00:00Z,venue:binance,0.853,0.858,0.851,0.856,378550.38,323674.75864
crypto_market,spot_kline_1h,DOT-USDT,1H,2026-07-15T01:00:00Z,venue:binance,0.856,0.86,0.854,0.857,235308.98,201766.43473
crypto_market,spot_kline_1h,DOT-USDT,1H,2026-07-15T02:00:00Z,venue:binance,0.857,0.859,0.851,0.852,151602.77,129763.789
crypto_market,spot_kline_1h,DOT-USDT,1H,2026-07-15T03:00:00Z,venue:binance,0.852,0.857,0.849,0.855,253194.94,215700.52676
crypto_market,spot_kline_1h,DOT-USDT,1H,2026-07-15T04:00:00Z,venue:binance,0.855,0.856,0.85,0.852,80354.09,68532.17581
crypto_market,spot_kline_1h,DOT-USDT,1H,2026-07-15T05:00:00Z,venue:binance,0.853,0.855,0.847,0.855,94173.66,80162.97841
crypto_market,spot_kline_1h,DOT-USDT,1H,2026-07-15T06:00:00Z,venue:binance,0.856,0.862,0.854,0.857,131194.31,112595.65228
crypto_market,spot_kline_1h,DOT-USDT,1H,2026-07-15T07:00:00Z,venue:binance,0.857,0.858,0.851,0.853,219296.41,187294.5601
crypto_market,spot_kline_1h,DOT-USDT,1H,2026-07-15T08:00:00Z,venue:binance,0.854,0.855,0.85,0.853,69312.59,59079.65782
crypto_market,spot_kline_1h,DOT-USDT,1H,2026-07-15T09:00:00Z,venue:binance,0.854,0.857,0.85,0.852,207108.21,176723.23672
crypto_market,spot_kline_1h,DOT-USDT,1H,2026-07-15T10:00:00Z,venue:binance,0.852,0.855,0.85,0.851,81726.03,69646.93354
crypto_market,spot_kline_1h,DOT-USDT,1H,2026-07-15T11:00:00Z,venue:binance,0.852,0.854,0.848,0.853,105518.4,89724.9992
crypto_market,spot_kline_1h,DOT-USDT,1H,2026-07-15T12:00:00Z,venue:binance,0.853,0.864,0.85,0.863,703290.6,602552.65669
crypto_market,spot_kline_1h,DOT-USDT,1H,2026-07-15T13:00:00Z,venue:binance,0.862,0.869,0.856,0.861,764343.01,659873.45351
crypto_market,spot_kline_1h,DOT-USDT,1H,2026-07-15T14:00:00Z,venue:binance,0.861,0.863,0.856,0.86,199965.15,171929.24177999998
crypto_market,spot_kline_1h,DOT-USDT,1H,2026-07-15T15:00:00Z,venue:binance,0.86,0.861,0.855,0.857,242034.09,207706.08681
crypto_market,spot_kline_1h,DOT-USDT,1H,2026-07-15T16:00:00Z,venue:binance,0.856,0.857,0.842,0.849,645393.23,548022.60328
crypto_market,spot_kline_1h,DOT-USDT,1H,2026-07-15T17:00:00Z,venue:binance,0.848,0.855,0.848,0.854,149387.68,127212.45326
crypto_market,spot_kline_1h,DOT-USDT,1H,2026-07-15T18:00:00Z,venue:binance,0.855,0.858,0.853,0.855,329866.54,281992.65397
crypto_market,spot_kline_1h,DOT-USDT,1H,2026-07-15T19:00:00Z,venue:binance,0.856,0.858,0.838,0.841,811909.61,686716.15542
crypto_market,spot_kline_1h,DOT-USDT,1H,2026-07-15T20:00:00Z,venue:binance,0.841,0.848,0.84,0.846,173834.94,146962.91022
crypto_market,spot_kline_1h,DOT-USDT,1H,2026-07-15T21:00:00Z,venue:binance,0.846,0.849,0.845,0.846,288887.25,244688.01434
crypto_market,spot_kline_1h,DOT-USDT,1H,2026-07-15T22:00:00Z,venue:binance,0.846,0.851,0.846,0.847,134905.75,114441.80948
crypto_market,spot_kline_1h,DOT-USDT,1H,2026-07-15T23:00:00Z,venue:binance,0.848,0.849,0.845,0.847,87221.28,73896.64016
