space_id,dataset_id,subject_id,freq,data_time,series_tag,open,high,low,close,volume,amount
stock_cn,stock_cn_kline,sz000001,1d,2026-07-07T15:00:00+08:00,,10.46,10.51,10.35,10.47,80522115.0,840465778.05
stock_cn,stock_cn_kline,sz000001,1d,2026-07-08T15:00:00+08:00,,10.44,10.63,10.34,10.6,95076022.0,1002624597.24
stock_cn,stock_cn_kline,sz000001,1d,2026-07-09T15:00:00+08:00,,10.55,10.59,10.43,10.49,74719101.0,785387063.07
stock_cn,stock_cn_kline,sz000001,1d,2026-07-10T15:00:00+08:00,,10.5,10.51,10.4,10.45,95732035.0,999718249.32
stock_cn,stock_cn_kline,sz000001,1d,2026-07-13T15:00:00+08:00,,10.42,10.55,10.38,10.54,92474624.0,971033144.43
stock_cn,stock_cn_kline,sz000001,1d,2026-07-14T15:00:00+08:00,,10.53,10.7,10.48,10.69,119371535.0,1267511183.68
stock_cn,stock_cn_kline,sz000001,1d,2026-07-15T15:00:00+08:00,,10.65,10.87,10.63,10.84,98142155.0,1059209085.47
stock_cn,stock_cn_kline,sz000001,1d,2026-07-16T15:00:00+08:00,,10.85,10.93,10.72,10.77,80076623.0,864435895.0
stock_cn,stock_cn_kline,sz000333,1d,2026-07-02T15:00:00+08:00,,77.61,79.26,76.98,77.01,56146785.0,4362682503.19
stock_cn,stock_cn_kline,sz000333,1d,2026-07-03T15:00:00+08:00,,77.5,79.9,77.31,77.96,55780335.0,4376620902.01
stock_cn,stock_cn_kline,sz000333,1d,2026-07-06T15:00:00+08:00,,78.6,80.15,78.0,80.0,50383690.0,4006480144.8
stock_cn,stock_cn_kline,sz000333,1d,2026-07-07T15:00:00+08:00,,79.43,80.35,78.65,79.12,34065422.0,2696340985.93
stock_cn,stock_cn_kline,sz000333,1d,2026-07-08T15:00:00+08:00,,78.75,79.96,78.33,79.41,31545922.0,2505012479.57
stock_cn,stock_cn_kline,sz000333,1d,2026-07-09T15:00:00+08:00,,79.0,79.59,78.0,79.33,30121549.0,2381427420.59
stock_cn,stock_cn_kline,sz000333,1d,2026-07-10T15:00:00+08:00,,79.14,79.3,77.86,78.99,27961858.0,2201420876.34
stock_cn,stock_cn_kline,sz000333,1d,2026-07-13T15:00:00+08:00,,78.5,80.67,78.42,80.4,47041628.0,3769459400.78
stock_cn,stock_cn_kline,sz000333,1d,2026-07-14T15:00:00+08:00,,80.43,82.0,79.91,81.18,45750333.0,3706958309.33
stock_cn,stock_cn_kline,sz000333,1d,2026-07-15T15:00:00+08:00,,81.17,82.76,80.58,82.67,33221104.0,2726356542.89
stock_cn,stock_cn_kline,sz000333,1d,2026-07-16T15:00:00+08:00,,82.15,83.45,81.8,81.8,36238235.0,2982559446.26
stock_cn,stock_cn_kline,sz000338,1d,2026-07-02T15:00:00+08:00,,27.03,27.51,26.23,26.4,96429800.0,2579242197.98
stock_cn,stock_cn_kline,sz000338,1d,2026-07-03T15:00:00+08:00,,26.47,28.73,26.21,28.14,126961523.0,3535485465.11
stock_cn,stock_cn_kline,sz000338,1d,2026-07-06T15:00:00+08:00,,29.0,30.59,29.0,29.57,147388604.0,4409706145.66
